CAPEC-37	3	CWE-318
consequence-CWE-302-c05495c3-4481-42bc-837f-17084f12a361	2	CVE-2007-6172
CVE-2019-4382	7	CWE-200
CWE-258	6	CAPEC-572
CVE-2018-1760	7	CWE-79
title_1505	5	#1179:61
mitigation-CWE-329-4f837bcb-1dca-4174-8cf3-b82969e3bcd3	2	CVE-2009-4841
CVE-2019-14247	7	CWE-787
title_1470	5	#1178:56
CVE-2019-14402	7	CWE-20
title_1264	5	#1224:45
CVE-2003-0937	7	CWE-403
CVE-2002-0112	7	CWE-55
CVE-2009-1415	7	CWE-824
CVE-2017-10978	7	CWE-119
CAPEC-429	0	#1212:45
title_600	5	#1221:40
CAPEC-612	3	CWE-300
CAPEC-30	0	#1200:34
CAPEC-458	0	#1187:42
CWE-1103	2	CVE-2007-1152
CAPEC-300	0	#1177:1
CVE-2007-1409	7	CWE-209
CWE-79	2	CVE-2018-14037
CAPEC-94	3	CWE-593
CAPEC-586	0	#1177:44
CVE-2019-13359	7	CWE-434
CVE-2004-2504	7	CWE-271
consequence-CWE-386-e7b45609-5d9a-4996-9561-418a365e7605	2	CVE-2019-11993
consequence-CWE-605-62a13255-29a3-4731-997a-c23d92ae9b87	6	CAPEC-322
title_1229	5	#1209:30
CVE-2003-0317	7	CWE-289
CWE-825	2	CVE-2006-3865
CVE-1999-0074	7	CWE-342
title_1243	5	#1216:73
#290:0	4	title_1294
mitigation-CWE-209-080f83af-2b30-45d8-bdbe-c1afe9f988c7	2	CVE-2014-6368
consequence-CWE-198-ca820c2d-cf39-45a8-bf1a-a0db596ad5ad	2	CVE-2007-2929
CWE-74	6	CAPEC-67
title_975	5	#1178:69
CAPEC-523	0	#1170:62
mitigation-CWE-329-4f837bcb-1dca-4174-8cf3-b82969e3bcd3	2	CVE-2007-3110
CAPEC-485	0	#1218:38
title_1319	5	#1204:49
CWE-190	2	CVE-2019-13626
CAPEC-391	0	#1193:30
title_1732	5	#1186:9
mitigation-CWE-138-8a0d0871-1ee4-41f1-89ce-ac3cf0f387e4	2	CVE-2010-4444
CWEView-1154	6	CAPEC-206
CAPEC-9	3	CWE-118
title_1502	5	#1214:16
CVE-2019-12855	7	CWE-295
CVE-2019-1010084	7	CWE-284
title_870	5	#1177:75
title_1572	5	#1177:43
title_287	5	#1174:66
#278:0	4	title_767
CWE-177	2	CVE-2002-1575
CVE-2009-0269	7	CWE-119
CVE-2003-0908	7	CWE-422
CVE-2018-20669	7	CWE-20
consequence-CWE-1090-0139d2bf-9c84-44e8-abcb-cf991c4f4671	2	CVE-2018-18421
CAPEC-141	0	#1167:6
title_680	5	#1224:56
#296:0	4	title_1550
CAPEC-46	3	CWE-120
CAPEC-58	0	#1203:34
#297:0	4	title_1638
title_982	5	#1175:50
CWE-642	2	CVE-2008-1319
title_1221	5	#1190:49
mitigation-CWE-124-09af87d1-a42f-419d-a741-5727829c69f0	2	CVE-2010-2039
CAPEC-484	3	CWE-112
title_1243	5	#1213:73
CVE-2013-1465	7	CWE-502
mitigation-CWE-329-4f837bcb-1dca-4174-8cf3-b82969e3bcd3	2	CVE-2011-3180
consequence-CWE-198-ca820c2d-cf39-45a8-bf1a-a0db596ad5ad	2	CVE-2016-8269
CAPEC-1	0	#1198:54
CAPEC-277	0	#1211:9
CVE-2007-4988	7	CWE-681
CVE-2002-1772	7	CWE-268
title_148	5	#1213:47
#278:0	4	title_352
consequence-CWE-582-be0e9296-090e-457c-b7f5-0eb067983f90	2	CVE-1999-0913
CAPEC-511	0	#1217:69
CAPEC-425	0	#1174:13
CWE-79	2	CVE-2016-10763
title_881	5	#1189:32
CVE-2017-9392	7	CWE-119
CVE-2019-10358	7	CWE-20
title_758	5	#1163:0
CWE-443	2	CVE-2017-12422
title_1708	5	#1164:65
CAPEC-93	3	CWE-117
CVE-2018-7698	7	CWECategory-255
title_1773	5	#1184:5
CVE-2002-1710	7	CWE-616
CAPEC-65	0	#1184:58
CWE-170	2	CVE-2001-1389
title_1923	5	#1164:5
CVE-2007-0708	7	CWE-622
title_195	5	#1162:27
title_396	5	#1219:68
CAPEC-92	3	CWE-680
CVE-2014-2683	7	CWECategory-17
CWE-96	2	CVE-2017-9267
CAPEC-28	0	#1223:64
title_1691	5	#1182:0
#283:0	4	title_36
CAPEC-274	3	CWE-654
CAPEC-52	3	CWE-173
CVE-2019-14283	7	CWE-125
title_767	5	#1178:74
CWECategory-399	2	CVE-2014-8567
CWE-184	2	CVE-2009-3556
CAPEC-448	0	#1180:63
title_759	5	#1167:36
CAPEC-604	0	#1206:29
consequence-CWE-386-e7b45609-5d9a-4996-9561-418a365e7605	2	CVE-2016-7630
CVE-2019-13289	7	CWE-416
CAPEC-268	0	#1199:50
CVE-2019-13397	7	CWE-79
CWE-319	6	CAPEC-477
mitigation-CWE-329-4f837bcb-1dca-4174-8cf3-b82969e3bcd3	6	CAPEC-351
CVE-2019-13312	7	CWE-125
CVE-2019-11068	7	CWE-284
CVE-2016-4925	7	CWECategory-19
CVE-2019-1010112	7	CWE-352
#294:0	4	title_1920
CAPEC-473	3	CWE-327
CVE-2003-0078	7	CWE-203
CAPEC-209	3	CWE-646
consequence-CWE-307-a9dbbf83-b9d3-403c-8074-18457c1b7d66	2	CVE-2016-6504
title_1521	5	#1163:27
CAPEC-531	0	#1182:67
title_175	5	#1189:63
title_288	5	#1216:18
mitigation-CWE-511-63cd6ef4-30c1-49c1-b54a-1b57a89a0012	2	CVE-2007-3432
title_1549	5	#1213:61
#290:0	4	title_687
DetectionMethod-CWE-798-f385ffd7-34c1-47f3-9daf-0b8343f37ee5	6	CAPEC-243
mitigation-CWE-329-4f837bcb-1dca-4174-8cf3-b82969e3bcd3	2	CVE-2019-7019
title_863	5	#1193:62
CAPEC-59	3	CWE-331
consequence-CWE-573-7c627f16-5c6a-490f-8439-cd6625db6233	2	CVE-2018-15613
CVE-2019-1080	7	CWE-119
CVE-2019-14464	7	CWE-119
CWE-22	2	CVE-2019-7315
mitigation-CWE-410-b1c710ef-0df2-468f-807e-b51f31ff3f94	2	CVE-2018-6926
CAPEC-590	0	#1179:0
title_1868	5	#1182:36
mitigation-CWE-329-4f837bcb-1dca-4174-8cf3-b82969e3bcd3	2	CVE-2005-2818
CAPEC-17	3	CWECategory-264
title_1564	5	#1177:61
CAPEC-588	3	CWE-79
CVE-2002-1449	7	CWE-219
CWE-285	6	CAPEC-60
title_253	5	#1190:72
CVE-2019-10916	7	CWE-20
mitigation-CWE-329-4f837bcb-1dca-4174-8cf3-b82969e3bcd3	2	CVE-2016-1000033
consequence-CWE-605-62a13255-29a3-4731-997a-c23d92ae9b87	2	CVE-2009-1034
CWE-556	6	CAPEC-610
CVE-2003-1229	7	CWE-295
CAPEC-29	3	CWE-367
CWE-89	2	CVE-2018-17386
CVE-2018-16763	7	CWE-20
consequence-CWE-386-e7b45609-5d9a-4996-9561-418a365e7605	2	CVE-2014-2611
title_1753	5	#1166:38
CVE-2005-2008	7	CWE-158
CVE-2005-0408	7	CWE-916
title_1416	5	#1209:73
CAPEC-195	0	#1166:53
CWE-825	2	CVE-2010-3862
title_206	5	#1203:70
CWE-352	2	CVE-2019-10331
#290:0	4	title_1068
mitigation-CWE-511-63cd6ef4-30c1-49c1-b54a-1b57a89a0012	2	CVE-2016-4490
CWE-200	6	CAPEC-60
mitigation-CWE-128-c81df01f-055d-4129-bb75-8c61e318669b	2	CVE-2014-3118
CVE-2007-2431	7	CWE-627
CAPEC-473	3	CWE-290
title_632	5	#1207:28
CAPEC-529	0	#1213:10
title_1738	5	#1208:10
consequence-CWE-198-ca820c2d-cf39-45a8-bf1a-a0db596ad5ad	2	CVE-2006-2675
CAPEC-583	0	#1190:3
title_1892	5	#1200:20
title_1640	5	#1215:3
#287:0	4	title_1740
CAPEC-578	0	#1200:0
CAPEC-224	0	#1171:21
CVE-2019-14209	7	CWE-119
CAPEC-547	0	#1221:9
CVE-2005-0585	7	CWE-222
title_1019	5	#1163:66
CAPEC-31	3	CWE-311
CAPEC-255	0	#1175:61
CWE-284	2	CVE-2017-10689
CWE-74	6	CAPEC-52
title_1959	5	#1178:42
title_1767	5	#1177:8
#288:0	4	title_824
title_887	5	#1176:49
#294:0	4	title_171
title_1859	5	#1222:22
CAPEC-71	0	#1165:53
CAPEC-1	0	#1182:62
title_629	5	#1198:33
title_1104	5	#1182:40
CAPEC-263	0	#1220:41
CVE-2006-6838	7	CWE-618
consequence-CWE-386-e7b45609-5d9a-4996-9561-418a365e7605	2	CVE-2008-2461
CWECategory-1157	2	CVE-2005-0475
title_790	5	#1209:57
mitigation-CWE-268-3e22ffb9-1b1d-42a0-8594-3ea3e8f60e90	2	CVE-2014-1753
title_1560	5	#1223:33
CVE-2018-19311	7	CWE-79
#290:0	4	title_55
#278:0	4	title_1108
CWE-234	2	CVE-2000-0521
CVE-2019-2783	7	CWE-284
title_1781	5	#1166:64
title_175	5	#1184:63
title_306	5	#1176:44
CAPEC-145	3	CWE-354
CAPEC-520	0	#1178:30
CWE-350	6	CAPEC-89
mitigation-CWE-141-7b14b605-0b2c-4a6a-89e0-69c01b86230a	2	CVE-2015-6199
CVE-2018-7587	7	CWE-119
mitigation-CWE-329-4f837bcb-1dca-4174-8cf3-b82969e3bcd3	2	CVE-2015-5767
CVE-2017-9382	7	CWE-22
CVE-2013-2053	7	CWE-119
#291:0	4	title_984
CWE-443	2	CVE-2017-1337
CWE-825	2	CVE-2010-0259
mitigation-CWE-775-c8adfefd-eef3-4846-825b-80109f4eb0fe	6	CAPEC-6
CVE-2003-0844	7	CWE-59
CAPEC-461	0	#1186:69
CVE-2018-20900	7	CWE-79
consequence-CWE-1085-efa65054-eb4c-4ba7-984d-b44a162688dd	2	CVE-2008-1358
#287:0	4	title_996
mitigation-CWE-404-9daf55c8-27b1-41e3-b67c-eb4aaf0fe1c9	6	CAPEC-607
CAPEC-506	3	CWE-1021
CAPEC-96	0	#1195:63
CVE-2019-0099	7	CWECategory-264
consequence-CWE-386-e7b45609-5d9a-4996-9561-418a365e7605	2	CVE-2005-3719
title_1772	5	#1176:50
CVE-2003-0424	7	CWE-177
title_1436	5	#1219:3
CWE-20	2	CVE-2019-11119
CVE-2002-1078	7	CWE-41
CAPEC-401	0	#1210:5
CAPEC-180	0	#1216:2
CVE-2003-0190	7	CWE-206
DetectionMethod-CWE-798-7dcdd576-466f-47d3-9783-57e003572a91	2	CVE-2007-0964
CWE-20	2	CVE-2019-7843
CVE-2004-1935	7	CWE-83
CVE-2019-3592	7	CWECategory-264
CAPEC-401	0	#1202:38
#287:0	4	title_565
CVE-2009-1073	7	CWE-732
CVE-2017-15238	7	CWE-416
CVE-2015-4033	7	CWE-200
CAPEC-158	0	#1212:38
CVE-2005-1111	7	CWE-59
consequence-CWE-1085-efa65054-eb4c-4ba7-984d-b44a162688dd	2	CVE-2011-3930
title_318	5	#1208:53
CVE-2006-6931	7	CWE-407
CWECategory-966	2	CVE-2006-6909
mitigation-CWE-329-4f837bcb-1dca-4174-8cf3-b82969e3bcd3	2	CVE-2016-2593
mitigation-CWE-263-1b4a1db0-7a78-458e-b0af-f65f723875e9	2	CVE-2013-2595
title_61	5	#1214:60
consequence-CWE-386-e7b45609-5d9a-4996-9561-418a365e7605	2	CVE-2019-11435
CVE-2005-1969	7	CWE-151
consequence-CWE-305-70738482-496e-4b81-849f-1a443ed3daff	2	CVE-2017-11046
consequence-CWE-386-e7b45609-5d9a-4996-9561-418a365e7605	2	CVE-2018-15407
CVE-2019-4336	7	CWECategory-255
CVE-2019-9814	7	CWE-119
CVE-2003-0023	7	CWE-150
title_1452	5	#1190:25
CAPEC-642	0	#1203:51
CAPEC-425	0	#1221:41
title_689	5	#1166:68
title_1420	5	#1182:19
DetectionMethod-CWE-307-98f0b08d-48b7-4fc2-8e1f-bed6b42bb1e2	2	CVE-2019-11149
title_761	5	#1201:10
consequence-CWE-774-01338f75-fe7d-40d6-b9f0-cfbe48457658	2	CVE-2017-8357
title_320	5	#1168:29
CAPEC-439	0	#1195:14
CAPEC-421	0	#1191:54
title_382	5	#1171:20
CVE-2019-3875	7	CWE-295
CVE-2018-1304	7	CWECategory-254
CVE-2003-0750	7	CWE-303
CVE-2001-0480	7	CWE-32
CVE-2014-5220	7	CWE-77
CVE-2019-11128	7	CWE-20
#290:0	4	title_804
mitigation-CWE-329-4f837bcb-1dca-4174-8cf3-b82969e3bcd3	2	CVE-2007-3234
mitigation-CWE-412-6437c58d-13d4-4dbb-b3a3-c18d479f270f	2	CVE-2012-6553
CAPEC-17	0	#1211:9
consequence-CWE-36-321d6d27-3c35-453b-b455-ddefbc4f7d5b	2	CVE-2017-3264
CAPEC-85	3	CWE-692
CVE-2019-4131	7	CWE-20
title_1218	5	#1161:10
#288:0	4	title_360
mitigation-CWE-862-4de7b516-af07-4a72-9132-5c9c2a16529b	2	CVE-2017-13179
consequence-CWE-329-f4187b82-b69d-4dc1-9638-0bf227d30585	6	CAPEC-388
mitigation-CWE-119-a783b7c4-1aa3-4211-b4c3-ce11a714c581	2	CVE-2012-6553
CAPEC-124	0	#1202:36
consequence-CWE-23-10c9fc9c-eff4-45f2-9517-1642496a862f	6	CAPEC-124
CWE-443	2	CVE-2017-0311
consequence-CWE-640-e2b520da-0c70-4cfd-9669-7aac2ee43c58	6	CAPEC-259
CWE-226	2	CVE-2003-0291
CAPEC-231	3	CWE-20
CVE-2017-5753	7	CWE-1037
#287:0	4	title_971
CVE-2004-0128	7	CWE-98
CAPEC-520	0	#1224:73
CVE-2018-14887	7	CWE-20
CAPEC-142	3	CWE-441
#278:0	4	title_96
#278:0	4	title_588
CAPEC-416	0	#1185:54
#294:0	4	title_775
CVE-2018-12121	7	CWE-400
title_772	5	#1203:60
CVE-2002-1483	7	CWE-36
consequence-CWE-73-4cf1d384-fc69-46ed-adf4-c2465b3dfeab	2	CVE-2019-11921
CVE-2008-3289	7	CWE-311
CAPEC-162	0	#1178:74
title_825	5	#1199:35
title_1805	5	#1203:26
CVE-2002-1912	7	CWE-476
mitigation-CWE-209-0b04fd93-f6fc-493b-8355-48250a5c3c21	2	CVE-2008-2262
#278:0	4	title_1728
CAPEC-539	0	#1207:11
CVE-2018-20190	7	CWE-476
#295:0	4	title_611
title_1629	5	#1192:38
CVE-2008-0374	7	CWE-311
CVE-2010-2873	7	CWE-823
CAPEC-122	3	CWE-269
CVE-2018-15665	7	CWE-200
CAPEC-538	0	#1167:14
title_1970	5	#1222:20
#295:0	4	title_437
CWE-94	2	CVE-2003-0395
CVE-2005-2428	7	CWE-642
#290:0	4	title_111
CVE-2019-14382	7	CWE-20
mitigation-CWE-664-3ad5a8ec-7877-45d4-9272-7aca9854e48d	2	CVE-2015-8776
mitigation-CWE-188-e13a92bd-87e0-4874-a5bc-d2f35d174463	2	CVE-2004-0222
CAPEC-115	0	#1191:44
mitigation-CWE-329-4f837bcb-1dca-4174-8cf3-b82969e3bcd3	2	CVE-2018-15385
#290:0	4	title_1571
CVE-2003-1582	7	CWE-79
title_600	5	#1169:40
title_1521	5	#1164:27
title_1183	5	#1184:57
CAPEC-37	3	CWE-315
#296:0	4	title_1213
mitigation-CWE-760-6ecdce3f-18e2-4a6a-b9a9-c64dfb8cbca7	2	CVE-2013-0524
CVE-2005-0824	7	CWE-59
CWE-825	2	CVE-2013-0940
#290:0	4	title_628
mitigation-CWE-85-b15ca816-886d-4ac1-9015-6614d33f1420	2	CVE-2016-2335
CVE-2010-0050	7	CWE-416
CAPEC-506	0	#1171:71
CVE-2011-4107	7	CWE-611
CVE-2002-0389	7	CWE-341
mitigation-CWE-664-3ad5a8ec-7877-45d4-9272-7aca9854e48d	2	CVE-2017-7887
CVE-2008-1526	7	CWE-759
consequence-CWE-331-bb0ca751-3d5c-478e-b626-d1c670d8aac1	2	CVE-2019-10312
CAPEC-78	0	#1183:37
CWE-533	6	CAPEC-232
CVE-2019-12395	7	CWE-284
mitigation-CWE-384-ee030d30-83d2-486a-b22e-a9eee32099ef	2	CVE-2006-4305
CVE-2019-11268	7	CWE-200
title_6	5	#1218:48
CAPEC-184	0	#1169:6
DetectionMethod-CWE-209-d9328980-4e66-4c53-884d-4d22be65e62d	2	CVE-2018-1024
CAPEC-22	0	#1180:36
CAPEC-402	0	#1187:42
CWE-476	2	CVE-2019-1922
CAPEC-548	0	#1224:65
CVE-2018-17560	7	CWE-79
CWE-842	2	CVE-1999-1193
CAPEC-614	0	#1223:3
CWE-129	2	CVE-2005-2456
title_1962	5	#1196:49
CAPEC-614	0	#1185:1
CWE-825	2	CVE-2019-10781
CVE-2007-6762	7	CWE-119
CVE-2018-13919	7	CWE-416
#299:0	4	title_1648
CWE-533	6	CAPEC-84
CVE-2019-7321	7	CWE-476
CAPEC-120	3	CWE-74
CVE-2005-3153	7	CWE-185
CAPEC-161	0	#1197:32
CWE-119	2	CVE-2019-0988
CVE-2008-0174	7	CWE-312
CVE-2018-10300	7	CWE-79
consequence-CWE-543-94582ff3-3fed-4f77-92c1-e552f2fbaf68	2	CVE-2006-0133
CWE-28	2	CVE-2002-1178
CAPEC-151	0	#1206:35
CWE-284	2	CVE-2019-2790
CVE-2019-12839	7	CWE-77
CVE-2018-20346	7	CWE-190
CVE-2005-2029	7	CWE-433
CAPEC-446	0	#1182:67
title_1383	5	#1183:73
CWE-825	2	CVE-2018-8917
CWE-825	2	CVE-2015-2773
consequence-CWE-602-b1bd8af2-8d78-4425-81ba-462bd85272f6	2	CVE-2016-0343
#281:0	4	title_1791
CVE-2019-5601	7	CWE-200
title_1009	5	#1197:34
title_240	5	#1216:27
CWE-59	2	CVE-2000-1178
CVE-2018-19571	7	CWE-918
title_631	5	#1200:7
title_778	5	#1183:58
#294:0	4	title_1979
#287:0	4	title_116
title_545	5	#1175:32
title_903	5	#1162:41
title_47	5	#1210:75
CAPEC-459	3	CWE-295
CVE-2017-8329	7	CWE-119
#291:0	4	title_382
mitigation-CWE-540-df147fef-4ef5-4326-bcdd-e1557d8172ac	2	CVE-2007-3037
title_1646	5	#1162:51
CWE-119	2	CVE-2008-0768
mitigation-CWE-90-ae4b7c54-99cf-4826-84ba-3ab571e9cc26	2	CVE-2016-0423
title_119	5	#1195:38
#283:0	4	title_1560
title_214	5	#1197:39
CVE-2018-14037	7	CWE-79
CWE-96	2	CVE-2001-1026
title_181	5	#1175:68
CVE-2005-1711	7	CWE-439
mitigation-CWE-488-76ea37e4-bbec-4e7b-8c7d-d12d1f398b27	2	CVE-2012-3103
CWE-138	2	CVE-2003-0020
#288:0	4	title_157
CAPEC-95	0	#1200:66
mitigation-CWE-664-3ad5a8ec-7877-45d4-9272-7aca9854e48d	2	CVE-2019-0336
title_145	5	#1212:45
CWE-20	2	CVE-2019-11697
CVE-2013-4957	7	CWE-94
title_98	5	#1211:3
title_1961	5	#1183:41
consequence-CWE-605-62a13255-29a3-4731-997a-c23d92ae9b87	2	CVE-2005-2923
CVE-2018-18757	7	CWE-89
CVE-2005-4002	7	CWE-656
consequence-CWE-386-e7b45609-5d9a-4996-9561-418a365e7605	2	CVE-2019-3808
CVE-2009-0231	7	CWE-681
mitigation-CWE-464-7269c755-f75c-4c25-a009-11a1aba1af41	2	CVE-2019-8688
CWE-20	2	CVE-2014-0032
mitigation-CWE-140-0efaac62-be44-46b6-b06c-4a38a61dd282	2	CVE-2017-3055
CVE-2002-2175	7	CWE-625
#278:0	4	title_522
DetectionMethod-CWE-311-e2f64882-6f0d-4008-99bc-63f797c230a3	2	CVE-2014-2406
consequence-CWE-605-62a13255-29a3-4731-997a-c23d92ae9b87	2	CVE-2014-1545
title_596	5	#1180:68
title_274	5	#1177:30
mitigation-CWE-329-4f837bcb-1dca-4174-8cf3-b82969e3bcd3	2	CVE-2016-3341
CVE-2019-2722	7	CWE-20
CVE-2019-14393	7	CWE-20
title_551	5	#1212:32
CVE-2019-2290	7	CWE-416
CWE-200	2	CVE-2019-13075
CAPEC-237	3	CWE-693
title_1789	5	#1184:8
consequence-CWE-386-e7b45609-5d9a-4996-9561-418a365e7605	2	CVE-2017-3759
title_1026	5	#1175:20
DetectionMethod-CWE-22-1717f320-fe83-40fd-9fe3-428ea2d64bc3	2	CVE-2017-14503
title_1705	5	#1183:6
consequence-CWE-198-ca820c2d-cf39-45a8-bf1a-a0db596ad5ad	2	CVE-2018-12262
mitigation-CWE-160-0df9c1b4-055b-4487-aa7c-4d28223e37d6	2	CVE-2013-0061
mitigation-CWE-329-4f837bcb-1dca-4174-8cf3-b82969e3bcd3	2	CVE-2013-0949
CAPEC-143	3	CWE-311
mitigation-CWE-862-4de7b516-af07-4a72-9132-5c9c2a16529b	2	CVE-2006-2945
title_1430	5	#1206:24
title_980	5	#1218:42
CAPEC-638	0	#1218:44
#289:0	4	title_288
CVE-2019-1056	7	CWE-119
CWE-825	2	CVE-2018-20319
CVE-2004-2213	7	CWE-42
CAPEC-1	0	#1223:55
CAPEC-401	0	#1189:56
consequence-CWE-602-b1bd8af2-8d78-4425-81ba-462bd85272f6	6	CAPEC-542
CWEView-888	6	CAPEC-291
CVE-2018-19570	7	CWE-79
mitigation-CWE-329-4f837bcb-1dca-4174-8cf3-b82969e3bcd3	2	CVE-2017-18452
CAPEC-609	0	#1184:58
CVE-2008-1748	7	CWE-20
CVE-2019-13134	7	CWECategory-399
title_1470	5	#1185:56
CAPEC-196	0	#1189:61
CAPEC-317	3	CWE-200
title_858	5	#1197:52
CAPEC-439	0	#1201:56
consequence-CWE-305-70738482-496e-4b81-849f-1a443ed3daff	2	CVE-2018-8092
mitigation-CWE-664-3ad5a8ec-7877-45d4-9272-7aca9854e48d	2	CVE-2018-6932
CWE-825	2	CVE-2018-17438
CVE-2005-2801	7	CWE-351
title_1720	5	#1189:57
title_1280	5	#1216:69
CWE-96	2	CVE-2016-0291
CAPEC-93	0	#1162:76
CVE-2012-5819	7	CWE-295
mitigation-CWE-329-4f837bcb-1dca-4174-8cf3-b82969e3bcd3	2	CVE-2018-8502
CVE-2019-13611	7	CWE-352
mitigation-CWE-664-3ad5a8ec-7877-45d4-9272-7aca9854e48d	2	CVE-2019-7435
title_1106	5	#1218:28
consequence-CWE-198-ca820c2d-cf39-45a8-bf1a-a0db596ad5ad	2	CVE-2018-19171
mitigation-CWE-710-00afac4c-b897-409c-b054-6284c3acafcf	2	CVE-2016-1000365
CVE-2000-0944	7	CWE-522
CAPEC-92	3	CWE-120
CVE-2019-0867	7	CWE-79
#295:0	4	title_1673
mitigation-CWE-664-3ad5a8ec-7877-45d4-9272-7aca9854e48d	2	CVE-2017-2398
CVE-2019-1010038	7	CWE-119
mitigation-CWE-170-98c1d4c4-f2c3-4e0d-95fd-8f0745ff5f75	2	CVE-2005-3757
#287:0	4	title_1725
CWE-190	6	CAPEC-92
mitigation-CWE-384-ee030d30-83d2-486a-b22e-a9eee32099ef	2	CVE-2014-8744
#295:0	4	title_1614
mitigation-CWE-664-3ad5a8ec-7877-45d4-9272-7aca9854e48d	2	CVE-2013-7158
#278:0	4	title_1197
CVE-2019-9842	7	CWE-434
CVE-2018-6121	7	CWE-20
title_291	5	#1190:36
CAPEC-159	0	#1175:4
#290:0	4	title_642
CAPEC-75	0	#1206:77
CVE-2007-6644	7	CWE-842
#287:0	4	title_1922
title_1171	5	#1212:65
CAPEC-124	0	#1211:77
title_1175	5	#1195:76
CVE-2018-1734	7	CWE-200
CVE-2019-1020001	7	CWECategory-21
CAPEC-170	0	#1186:17
CAPEC-538	0	#1195:52
CVE-2007-5626	7	CWE-319
CVE-2019-10361	7	CWECategory-255
title_282	5	#1162:71
CWE-284	2	CVE-2018-19577
consequence-CWE-198-ca820c2d-cf39-45a8-bf1a-a0db596ad5ad	2	CVE-2003-1541
CVE-2018-19132	7	CWECategory-399
consequence-CWE-605-62a13255-29a3-4731-997a-c23d92ae9b87	2	CVE-2018-1637
title_568	5	#1205:11
CVE-2004-0346	7	CWE-193
#288:0	4	title_246
title_809	5	#1216:50
CVE-2017-5754	7	CWE-1037
CAPEC-594	0	#1166:39
consequence-CWE-263-6da57074-7b44-4e8d-beaa-69e2b2af4dc0	6	CAPEC-232
consequence-CWE-386-e7b45609-5d9a-4996-9561-418a365e7605	2	CVE-2017-12312
#294:0	4	title_1732
CAPEC-538	0	#1189:56
CVE-2019-2764	7	CWE-284
CVE-2005-1879	7	CWE-59
title_327	5	#1205:5
consequence-CWE-85-6d653b34-7093-4d53-aa55-a753b6720d8b	2	CVE-2004-0301
CAPEC-33	3	CWE-707
title_199	5	#1182:61
CVE-2019-12940	7	CWE-400
#297:0	4	title_1477
CVE-2018-13907	7	CWE-119
CWE-352	6	CAPEC-62
#294:0	4	title_496
CVE-2015-3195	7	CWE-200
#287:0	4	title_1053
#288:0	4	title_1325
CVE-2018-8779	7	CWE-20
#297:0	4	title_1786
CVE-2008-3843	7	CWE-20
CWE-89	2	CVE-2008-2790
title_44	5	#1217:4
title_1137	5	#1185:0
CAPEC-39	3	CWE-353
#296:0	4	title_742
CAPEC-59	3	CWE-539
CWE-96	2	CVE-2018-7041
CVE-2019-1010224	7	CWE-476
#295:0	4	title_98
CAPEC-66	0	#1165:53
title_558	5	#1168:13
title_608	5	#1169:0
CVE-2005-2271	7	CWE-451
CWECategory-264	2	CVE-2005-4850
CAPEC-573	3	CWE-200
CAPEC-384	3	CWE-602
CVE-2019-5460	7	CWE-415
CVE-2017-8412	7	CWE-119
mitigation-CWE-26-e07dcb83-fc59-4d6b-8422-67bfd2a77e5f	6	CAPEC-467
title_1768	5	#1220:74
CAPEC-180	0	#1200:35
DetectionMethod-CWE-307-98f0b08d-48b7-4fc2-8e1f-bed6b42bb1e2	2	CVE-2019-9596
title_1333	5	#1216:36
#278:0	4	title_1563
CVE-2002-2017	7	CWE-427
CVE-2004-1948	7	CWE-214
CVE-2017-7654	7	CWECategory-399
CWE-825	2	CVE-2015-6373
CVE-2003-0477	7	CWE-234
#280:0	4	title_1474
CAPEC-120	0	#1183:37
CVE-2010-3752	7	CWE-78
CVE-2002-0934	7	CWE-181
CWE-200	2	CVE-2019-5837
CVE-2001-1452	7	CWE-940
#290:0	4	title_1289
CAPEC-62	0	#1216:75
CAPEC-386	3	CWE-602
mitigation-CWE-664-3ad5a8ec-7877-45d4-9272-7aca9854e48d	2	CVE-2018-15935
CVE-2018-7589	7	CWE-415
consequence-CWE-305-70738482-496e-4b81-849f-1a443ed3daff	2	CVE-2014-5089
CVE-2019-2874	7	CWE-284
#292:0	4	title_51
title_1082	5	#1171:39
title_42	5	#1214:77
CAPEC-424	0	#1189:54
CVE-2019-12868	7	CWE-502
CAPEC-80	3	CWE-692
CVE-2018-18074	7	CWECategory-255
#295:0	4	title_1344
CAPEC-173	0	#1203:63
CAPEC-202	0	#1173:45
mitigation-CWE-14-3b76c7ec-3d59-4cb3-a089-1a3cdeee33e3	2	CVE-2010-0560
mitigation-CWE-268-9d9713a4-0a73-402c-8582-d266ef67a167	2	CVE-2005-1331
title_1674	5	#1167:41
consequence-CWE-386-e7b45609-5d9a-4996-9561-418a365e7605	2	CVE-2018-16490
#287:0	4	title_1977
consequence-CWE-198-ca820c2d-cf39-45a8-bf1a-a0db596ad5ad	2	CVE-2010-1948
CVE-2001-1497	7	CWE-206
CAPEC-524	0	#1184:42
CVE-2008-0166	7	CWE-338
CAPEC-528	0	#1211:9
CVE-2018-1305	7	CWE-284
CWE-1087	2	CVE-2008-4455
CAPEC-530	0	#1177:61
CVE-2008-0368	7	CWE-250
CWE-400	2	CVE-2019-6975
CWE-79	2	CVE-2019-4303
CVE-2000-0900	7	CWE-177
mitigation-CWE-593-75b573fd-9498-44c1-8d24-bdc9d1b98cb3	2	CVE-2018-10118
CAPEC-68	3	CWE-328
title_1804	5	#1210:42
